geoid,pop,gravity_doc,fca_doc,fca60_doc,fca90_doc,2sfca_doc,2sfca30_doc,2sfca60_doc,g2sfca_doc,3sfca_doc,raam_doc,raam30_doc
17031010100,4854,10618.895243398765,0.001639859278136925,0.00109771705716705,0.0009220201401246176,0.0006967458651670324,0.0009802320740218105,0.0006879342550621121,0.0007646123432057818,0.001446727155415368,0.8881020304288465,1.0275967169873288
17031010201,6450,10801.21110501576,0.0015362708474490295,0.0010825061155320804,0.0009097722759153252,0.0007543173739942677,0.0010936060864255581,0.0007510832461806753,0.0008198122740509412,0.0014871794156674323,0.8572135530186146,0.9402388519147766
17031010202,2818,11324.424819312366,0.0015213269324180715,0.0010709294915454439,0.0009138324760911045,0.0007170089385951032,0.0010296083970143131,0.0007188186441389682,0.0008002729110014435,0.0014198588964161154,0.8971016804011188,1.0311443504150228
17031010300,6236,10535.149629256222,0.00157278321550184,0.0010908308486767282,0.0009156020241885667,0.0007032641338322885,0.0010314153968501174,0.000709159507529563,0.0007910185851322353,0.001479285525826486,0.9619063381572462,1.0717308851514729
17031010400,5042,10934.394373320554,0.001550996674547796,0.0010537959826798656,0.0009113056875751439,0.0007428968681006159,0.0009100331272401602,0.0007875786329511834,0.0008760505504844016,0.0012744047078592658,1.04168677835148,1.3171848526921088
17031010501,4091,10548.454372845708,0.001593986313326964,0.001058367572923041,0.0009111592770289743,0.0007218804681082779,0.0009180173366016046,0.0007321748422450422,0.0008145853660493208,0.001300325527261289,1.0039564325778922,1.284516196710889
17031010502,3101,10894.10119737907,0.001535716216946953,0.0010600364890671476,0.0009104620988640273,0.00074390020612788,0.0009150167022172395,0.0007761065570183825,0.0008661351373196619,0.0012948244045643848,1.0274503694360098,1.3861734844616358
17031010503,2290,11768.425493304638,0.001655972293070583,0.0010323730318847917,0.0009065100559474939,0.0007994644514370695,0.001264170969522964,0.0009092920786716189,0.0009775318149493886,0.0016852983597741903,0.9935896615164446,1.2935315766826558
17031010600,6097,11187.241124341426,0.001530500017365734,0.0010500033522361598,0.0009088935379469114,0.0007664114198131073,0.0010156176201889754,0.0008127832010504985,0.0009003107479516784,0.0013492656191086648,1.0131931346765621,1.3062138280679934
17031010701,3864,10882.595132220908,0.0014696347525394425,0.0010915184268640485,0.0009097242614248125,0.0007946767743091728,0.0011226177881389526,0.0007916967938144302,0.0008464925765964797,0.0014796470925080073,0.8816119723330509,1.0019430054180316
17031010702,5143,10983.301032661533,0.0014979259019497373,0.0010746375935043503,0.0009108451501544812,0.0007333468939172216,0.0009530912837413603,0.0007300044447107933,0.0007947321332824285,0.0013395412416313446,0.9294712707195342,1.0601606429044566
17031020100,3965,11130.533618594962,0.001466979066000153,0.0010788326888665411,0.0009072078136939242,0.000819683044521151,0.0011102638212375636,0.000821872438103083,0.0008659275514196141,0.0014457889086994151,0.8454932783446755,0.9291895725593556
17031020200,6676,11168.72502062949,0.0010461233377231202,0.001031693057584132,0.000901646991784604,0.0008730984080582734,0.0010797731465003167,0.000905839010267997,0.000920270404641115,0.0012729655338776823,0.8916853817204747,1.0378008484183507
17031020301,4750,10910.224092785196,0.0012664697559059779,0.00105460079210438,0.0009014086210236807,0.0008518418790114924,0.0008955522536278273,0.0008564820285414279,0.0008648006776605056,0.0011068678946491459,0.9569182933015643,1.187564493273993
17031020302,4650,11268.40265611791,0.001403956467667044,0.0010739941651977073,0.0009067178300973149,0.000827478483498844,0.001049412557382969,0.0008307539426652817,0.0008774136957828227,0.0013363699084025361,0.9379181016818272,1.0652889580485194
17031020400,4168,11079.577229096525,0.001397781337807405,0.0010774265580202847,0.0009073347698303125,0.0008176278138812017,0.001154919906206037,0.0008230838425876614,0.0008765790621692773,0.0014554603851063557,0.8873287108367975,1.0139344921417917
17031020500,6214,11641.417110663248,0.0014233998305476392,0.00105386109805141,0.000905201510055688,0.0008234653503793721,0.0010563611422569532,0.0008460716931640481,0.0009309242386962475,0.001325592455015839,0.9746011912705582,1.395023708761829
17031020601,6353,11248.94472121996,0.0013145933850779667,0.0010340662391615713,0.0009016643503610047,0.0008682424460572806,0.0009222744618612998,0.000877828051515814,0.0008946831546979867,0.0011435647390720565,0.9244943034064935,1.1544028260300851
17031020602,4340,11235.732906476276,0.0013843409184113179,0.0010618203627033621,0.0009051388166703663,0.0008284122101894906,0.0010012010320828854,0.0008406579367329921,0.0008918168469227032,0.0012414615211037772,0.9750755351569474,1.1661533924449072
17031020701,1704,12025.340335102523,0.0012745341635415541,0.0009936767475917435,0.0008988070775878174,0.000931249814876588,0.0009981407405960801,0.0009474256121500063,0.0009954213774054476,0.0011116688460317203,0.8766605909386386,1.017763896754587
17031020702,7194,11918.265777583289,0.0012989892959188024,0.0009993548399954272,0.0008991649005985691,0.0009123289598896331,0.0009727572646032787,0.0009229278807445853,0.0009793845962621243,0.0011046100829332165,0.9316389985218048,1.0077520134665856
17031020801,5458,13326.200815724684,0.001313954498012677,0.0010205578721140902,0.0008995430231375576,0.0008831897611107666,0.0009952753092533188,0.0008945870826244438,0.0009587585413084129,0.0011707916854209357,0.8990725961109093,1.057024469274657
17031020802,6963,11823.719795952042,0.0012837797463437952,0.0010330656586767341,0.0009016643503610047,0.0008737665022277895,0.0009871102238836465,0.0008905125307753535,0.0009517948196756261,0.001213608978901832,0.9446979972213858,1.1470993020630174
17031020901,5221,12121.16816097975,0.001366297854902517,0.0010373386690820609,0.0009025606376414426,0.0008558232490118061,0.0009843514630396043,0.0009073090864033977,0.0009615277299562817,0.001232105962226975,1.0024061135974358,1.274014722184791
17031020902,4286,12030.303586335402,0.0014535432101462082,0.0010429392598245095,0.0009047578187705165,0.0008613224754772281,0.0010824714421215937,0.0009191874559878369,0.0010105749296383205,0.0013078808499457468,0.996295424115711,1.302973069464652
17031030101,3893,12633.213447406704,0.0017011137635817306,0.0010161620270448882,0.0009048859141626771,0.0008374812085537839,0.001322179524201757,0.0009550429124444986,0.0010605296779297453,0.0015995393206005679,0.9419584840834642,1.028001724667685
17031030102,3204,12570.623383837676,0.0017318512316325209,0.0009981005328490963,0.0009035744823980905,0.0008223794450507499,0.001327247664285509,0.0009383747799939592,0.0010632717861731266,0.0016305737812891876,0.9448175989248297,1.0435366291883412
17031030103,1928,12402.2094148176,0.00174492111882155,0.001001548398911699,0.0009053155408483193,0.0008144419348254477,0.0012873833654905547,0.0009215164496244203,0.001045223318901301,0.0015952936732936127,0.956478403453746,1.1094958414332725
17031030104,3681,12077.769456407088,0.0017884010837949551,0.0010054838202780245,0.000906669782667829,0.0007965970753518987,0.0012558589553086392,0.0009049369065009596,0.001009780461734475,0.0016043004726846893,0.9706421430950658,1.0751830287872632
17031030200,5369,12342.33846728853,0.0017845580931468948,0.0010279651189449308,0.0009032086903651362,0.0008394737554269642,0.001324699984231986,0.000945394853445542,0.001043833554061054,0.0016649352659685805,0.9746847383723877,1.1497944133571272
17031030300,3322,12040.400077716302,0.001478692017784623,0.001047455550144742,0.0009025699852109015,0.0008620432322026265,0.0011990196814752373,0.0009292518239614315,0.001015613562956607,0.0014819459928740084,0.9998774972096304,1.2532105283233055
17031030400,2684,12847.712695863602,0.0017561948913913982,0.0010233333276428792,0.000901996122085194,0.000865132360091282,0.001317395796122828,0.0009554921286656987,0.0010394435902254854,0.0016396053883471129,0.8810433044804435,1.2081246466949012
17031030500,6395,13000.4871263601,0.0016791354346273437,0.001020030746481118,0.0008995041951025481,0.0008778370573324752,0.001361821881140313,0.000987678891969472,0.0011035835953817734,0.001574119817683058,0.9412848872044515,1.120476571634928
17031030601,4012,12641.734636091143,0.00169256907282896,0.001014044100909494,0.0009020647442628087,0.0008464625391234918,0.001311069916964091,0.0009510929909708544,0.0010519510761870419,0.0015905344563571832,0.9282823169613917,1.0448406192437187
17031030603,2095,13890.989353278139,0.0016011392904250132,0.001018365154692801,0.0009015928350659978,0.0009082004042184052,0.0014395294282908634,0.001030218746801333,0.0011610101938392633,0.001567730256305234,0.8874476204422437,1.0636150284516124
17031030604,2976,14179.872373535065,0.0016099697319724776,0.0010065235467561127,0.0009037433500671155,0.0008824630972599904,0.001512859207495302,0.001014160420036989,0.0011898813731595615,0.0015836401057408504,0.8854509748756211,0.9379378796143021
17031030701,1549,13632.341471026954,0.0016367673035474096,0.0010281908276908783,0.0009015928350659978,0.0009045396227559908,0.0014393111245923685,0.0010262365872103687,0.0011325781096745671,0.001590580369493315,0.9211515605062813,1.0585840473570125
